id,company_id/id,code,name,type,user_type/id,parent_id/id,currency_id/id
__account__.account_account_H952,helom.base_company,648000,Indemnites de stage,Regular,l10n_fr.account_type_expense,__account__.account_account_H928,
__account__.account_account_H1457,helom.base_company,649000,CICE,Regular,l10n_fr.account_type_expense,__account__.account_account_H928,
__account__.account_account_H953,helom.base_company,65,Autres charges de gestion courante,View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H954,helom.base_company,651000,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires",View,l10n_fr.account_type_view,__account__.account_account_H953,
__account__.account_account_H955,helom.base_company,651100,"Redevances pour concessions brevets, licences, marques, procédés, logiciels",Regular,l10n_fr.account_type_expense,__account__.account_account_H954,
__account__.account_account_H956,helom.base_company,651600,Droits d'auteur et de reproduction,Regular,l10n_fr.account_type_expense,__account__.account_account_H954,
__account__.account_account_H957,helom.base_company,651800,Autres droits et valeurs similaires,Regular,l10n_fr.account_type_expense,__account__.account_account_H954,
__account__.account_account_H958,helom.base_company,653000,Jetons de présence,Regular,l10n_fr.account_type_expense,__account__.account_account_H953,
__account__.account_account_H959,helom.base_company,654000,Pertes sur créances irrécouvrables,View,l10n_fr.account_type_view,__account__.account_account_H953,
__account__.account_account_H960,helom.base_company,654100,Créances de l'exercice,Regular,l10n_fr.account_type_expense,__account__.account_account_H959,
__account__.account_account_H1402,helom.base_company,654200,REGUL TVA / BASE HT ERRONEE,Regular,l10n_fr.account_type_expense,__account__.account_account_H959,
__account__.account_account_H1403,helom.base_company,654300,CREANCES IRREC EXO TVA,Regular,l10n_fr.account_type_expense,__account__.account_account_H959,
__account__.account_account_H961,helom.base_company,654400,Créances des exercices antérieurs,Regular,l10n_fr.account_type_expense,__account__.account_account_H959,
__account__.account_account_H962,helom.base_company,655000,Quotes-parts de résultat sur opérations faites en commun,View,l10n_fr.account_type_view,__account__.account_account_H953,
__account__.account_account_H963,helom.base_company,655100,Quote-part de bénéfice transférée (comptabilité du gérant),Regular,l10n_fr.account_type_expense,__account__.account_account_H962,
__account__.account_account_H964,helom.base_company,655500,Quote-part de perte supportée (comptabilité des associés non gérants),Regular,l10n_fr.account_type_expense,__account__.account_account_H962,
__account__.account_account_H965,helom.base_company,658000,Charges diverses de gestion courante,Regular,l10n_fr.account_type_expense,__account__.account_account_H953,
__account__.account_account_H966,helom.base_company,66,Charges financières,View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H967,helom.base_company,661000,Charges d'intérêt,View,l10n_fr.account_type_view,__account__.account_account_H966,
__account__.account_account_H968,helom.base_company,661100,Intérêts des emprunts et dettes,View,l10n_fr.account_type_view,__account__.account_account_H967,
__account__.account_account_H969,helom.base_company,661160,Intérêts des emprunts et dettes assimilées,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H970,helom.base_company,661170,Intérêts des dettes rattachées à des participations,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H973,helom.base_company,661610,Intérêts bancaires pret 4500,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H974,helom.base_company,661620,Intérêts bancaires pret 10000,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1236,helom.base_company,661622,Intérêts bancaires prêt 5 500€,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1268,helom.base_company,661680,INTERETS BANCAIRES PRET CM 20173301212,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1273,helom.base_company,661690,INTERETS BANCAIRES PRET CM 201733013 13 ,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1374,helom.base_company,661691,Intérêts emprunt LCL 11937210,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1372,helom.base_company,661692,Intérêts emprunts BP 0418088,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1373,helom.base_company,661693,Intérêts emprunt BP 7106403,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1397,helom.base_company,661694,Intérêts emprunt BP 7109874,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1411,helom.base_company,661695,Intérêts emprunt OSEO 3710734001,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1412,helom.base_company,661696,Intérêts emprunt OSEO 3710734002,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H1442,helom.base_company,661697,Intérêts emprunt CIC 1853353659402,Regular,l10n_fr.account_type_expense,__account__.account_account_H968,
__account__.account_account_H971,helom.base_company,661500,Intérêts des comptes courants et des dépôts créditeurs,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H972,helom.base_company,661601,"Intérêts bancaires et sur opérations de financement (escompte, ...)",Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H975,helom.base_company,661621,Intérêts bancaires pret 164210,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H976,helom.base_company,661630,Intérêts bancaires pret,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H977,helom.base_company,661640,Intérêts bancaires pret n°09924760,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H978,helom.base_company,661650,Intérêts bancaires pret n°09944282,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H979,helom.base_company,661660,Intérêts bancaires pret 164460,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H980,helom.base_company,661700,Intérêts des obligations cautionnées,Regular,l10n_fr.account_type_expense,__account__.account_account_H967,
__account__.account_account_H981,helom.base_company,661800,Intérêts des autres dettes,View,l10n_fr.account_type_view,__account__.account_account_H967,
__account__.account_account_H982,helom.base_company,661810,Intérêts des dettes commerciales,Regular,l10n_fr.account_type_expense,__account__.account_account_H981,
__account__.account_account_H983,helom.base_company,661880,Intérêts des dettes diverses,Regular,l10n_fr.account_type_expense,__account__.account_account_H981,
__account__.account_account_H1254,helom.base_company,661670,Intérêt bancaire prêt 10951247,Regular,l10n_fr.account_type_expense,__account__.account_account_H966,
__account__.account_account_H984,helom.base_company,664000,Pertes sur créances liées à des participations,Regular,l10n_fr.account_type_expense,__account__.account_account_H966,
__account__.account_account_H985,helom.base_company,665000,Escomptes accordés,Regular,l10n_fr.account_type_expense,__account__.account_account_H966,
__account__.account_account_H986,helom.base_company,666000,Pertes de change,Regular,l10n_fr.account_type_expense,__account__.account_account_H966,
__account__.account_account_H987,helom.base_company,667000,Charges nettes sur cessions de valeurs mobilières de placement,Regular,l10n_fr.account_type_expense,__account__.account_account_H966,
__account__.account_account_H988,helom.base_company,668000,Autres charges financières,Regular,l10n_fr.account_type_expense,__account__.account_account_H966,
__account__.account_account_H989,helom.base_company,67,Charges exceptionnelles,View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H990,helom.base_company,671000,Charges exceptionnelles sur opérations de gestion,View,l10n_fr.account_type_view,__account__.account_account_H989,
__account__.account_account_H991,helom.base_company,671100,Amendes et contraventions,Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H992,helom.base_company,671200,Pénalités,Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H993,helom.base_company,671300,"Dons, libéralités",Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H994,helom.base_company,671400,Créances devenues irrécouvrables dans l'exercice,Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H995,helom.base_company,671500,Subventions accordées,Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H1392,helom.base_company,671600,Charges exceptionnelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H996,helom.base_company,671700,Rappels d'impôts (autres qu'impôts sur les bénéfices),Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H997,helom.base_company,671800,Indemnités kilométriques,Regular,l10n_fr.account_type_expense,__account__.account_account_H990,
__account__.account_account_H998,helom.base_company,672000,Charges sur exercices antérieurs,Regular,l10n_fr.account_type_expense,__account__.account_account_H989,
__account__.account_account_H999,helom.base_company,675000,Valeurs comptables des éléments d'actif cédés,View,l10n_fr.account_type_view,__account__.account_account_H989,
__account__.account_account_H1000,helom.base_company,675100,Immobilisations incorporelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H999,
__account__.account_account_H1001,helom.base_company,675200,VNC immobilisation cédée,Regular,l10n_fr.account_type_expense,__account__.account_account_H999,
__account__.account_account_H1002,helom.base_company,675600,Immobilisations financières,Regular,l10n_fr.account_type_expense,__account__.account_account_H999,
__account__.account_account_H1003,helom.base_company,675800,Autres éléments d'actif,Regular,l10n_fr.account_type_expense,__account__.account_account_H999,
__account__.account_account_H1004,helom.base_company,678000,Autres charges exceptionnelles,View,l10n_fr.account_type_view,__account__.account_account_H989,
__account__.account_account_H1005,helom.base_company,678100,Malis provenant de clauses d'indexation,Regular,l10n_fr.account_type_expense,__account__.account_account_H1004,
__account__.account_account_H1006,helom.base_company,678200,Lots,Regular,l10n_fr.account_type_expense,__account__.account_account_H1004,
__account__.account_account_H1007,helom.base_company,678300,Malis provenant du rachat par l'entreprise d'actions et obligations émises par elle-même,Regular,l10n_fr.account_type_expense,__account__.account_account_H1004,
__account__.account_account_H1008,helom.base_company,678800,Charges exceptionnelles diverses,Regular,l10n_fr.account_type_expense,__account__.account_account_H1004,
__account__.account_account_H1009,helom.base_company,68,"Dotations aux amortissements, dépréciations et provisions",View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H1010,helom.base_company,681000,"Dotations aux amortissements, dépréciations et provisions - Charges d'exploitation",View,l10n_fr.account_type_view,__account__.account_account_H1009,
__account__.account_account_H1011,helom.base_company,681100,Dotations aux amortissements des immobilisations incorporelles et corporelles,View,l10n_fr.account_type_view,__account__.account_account_H1010,
__account__.account_account_H1012,helom.base_company,681110,Immobilisations incorporelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1011,
__account__.account_account_H1013,helom.base_company,681120,Immobilisations corporelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1011,
__account__.account_account_H1014,helom.base_company,681200,Dotations aux amortissements des charges d'exploitation à répartir,Regular,l10n_fr.account_type_expense,__account__.account_account_H1010,
__account__.account_account_H1015,helom.base_company,681500,Dotations aux provisions pour risques et charges d'exploitation,Regular,l10n_fr.account_type_expense,__account__.account_account_H1010,
__account__.account_account_H1016,helom.base_company,681600,Dotations pour dépréciations des immobilisations incorporelles et corporelles,View,l10n_fr.account_type_view,__account__.account_account_H1010,
__account__.account_account_H1017,helom.base_company,681610,Immobilisations incorporelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1016,
__account__.account_account_H1018,helom.base_company,681620,Immobilisations corporelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1016,
__account__.account_account_H1019,helom.base_company,681700,Dotations aux provisions pour dépréciation des actifs circulants,View,l10n_fr.account_type_view,__account__.account_account_H1010,
__account__.account_account_H1020,helom.base_company,681730,Stocks et en-cours,Regular,l10n_fr.account_type_expense,__account__.account_account_H1019,
__account__.account_account_H1021,helom.base_company,681740,Provisions clients douteux,Regular,l10n_fr.account_type_expense,__account__.account_account_H1019,
__account__.account_account_H1022,helom.base_company,686000,"Dotations aux amortissements, dépréciations et provisions - Charges financières",View,l10n_fr.account_type_view,__account__.account_account_H1009,
__account__.account_account_H1023,helom.base_company,686100,Dotations aux amortissements des primes de remboursement des obligations,Regular,l10n_fr.account_type_expense,__account__.account_account_H1022,
__account__.account_account_H1024,helom.base_company,686500,Dotations aux provisions pour risques et charges financiers,Regular,l10n_fr.account_type_expense,__account__.account_account_H1022,
__account__.account_account_H1025,helom.base_company,686600,Dotations aux dépréciation des éléments financiers,View,l10n_fr.account_type_view,__account__.account_account_H1022,
__account__.account_account_H1026,helom.base_company,686620,Immobilisations financières,Regular,l10n_fr.account_type_expense,__account__.account_account_H1025,
__account__.account_account_H1027,helom.base_company,686650,Valeurs mobilières de placement,Regular,l10n_fr.account_type_expense,__account__.account_account_H1025,
__account__.account_account_H1028,helom.base_company,686800,Autres dotations,Regular,l10n_fr.account_type_expense,__account__.account_account_H1022,
__account__.account_account_H1029,helom.base_company,687000,"Dotations aux amortissements, dépréciations et provisions - Charges exceptionnelles",View,l10n_fr.account_type_view,__account__.account_account_H1009,
__account__.account_account_H1030,helom.base_company,687100,Dotations aux amortissements exceptionnels des immobilisations,Regular,l10n_fr.account_type_expense,__account__.account_account_H1029,
__account__.account_account_H1031,helom.base_company,687200,Dotations aux provisions réglementées (immobilisations),View,l10n_fr.account_type_view,__account__.account_account_H1029,
__account__.account_account_H1032,helom.base_company,687250,Amortissements dérogatoires,Regular,l10n_fr.account_type_expense,__account__.account_account_H1031,
__account__.account_account_H1033,helom.base_company,687300,Dotations aux provisions réglementées (stocks),Regular,l10n_fr.account_type_expense,__account__.account_account_H1029,
__account__.account_account_H1034,helom.base_company,687400,Dotations aux autres provisions réglementées,Regular,l10n_fr.account_type_expense,__account__.account_account_H1029,
__account__.account_account_H1035,helom.base_company,687500,Dotations aux provisions exceptionnelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1029,
__account__.account_account_H1036,helom.base_company,687600,Dotations aux dépréciations exceptionnelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1029,
__account__.account_account_H1037,helom.base_company,688112,Dotations amortissements immo corporelles,Regular,l10n_fr.account_type_expense,__account__.account_account_H1029,
__account__.account_account_H1038,helom.base_company,69,Participation des salariés - Impôts sur les bénéfices et assimilés,View,l10n_fr.account_type_view,__account__.account_account_H730,
__account__.account_account_H1039,helom.base_company,691000,Participation des salariés aux résultats,Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1040,helom.base_company,695000,Impôts sur les bénéfices,View,l10n_fr.account_type_view,__account__.account_account_H1038,
__account__.account_account_H1041,helom.base_company,695100,Impôts dus en France,Regular,l10n_fr.account_type_expense,__account__.account_account_H1040,
__account__.account_account_H1042,helom.base_company,695200,Contribution additionnelle à l'impôt sur les bénéfices,Regular,l10n_fr.account_type_expense,__account__.account_account_H1040,
__account__.account_account_H1043,helom.base_company,695400,Impôts dus à l'étranger,Regular,l10n_fr.account_type_expense,__account__.account_account_H1040,
__account__.account_account_H1044,helom.base_company,696000,Supplément d'impôt sur les sociétés lié aux distributions,Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1045,helom.base_company,697000,Imposition forfaitaire annuelle des sociétés,Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1046,helom.base_company,698000,Intégration fiscale,View,l10n_fr.account_type_view,__account__.account_account_H1038,
__account__.account_account_H1047,helom.base_company,698100,Intégration fiscale - Charges,Regular,l10n_fr.account_type_expense,__account__.account_account_H1046,
__account__.account_account_H1048,helom.base_company,698900,Intégration fiscale - Produits,Regular,l10n_fr.account_type_expense,__account__.account_account_H1046,
__account__.account_account_H1049,helom.base_company,699000,"Produits, Reports en arrière des déficits",Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1365,helom.base_company,699200,Crédit impôt recherche,Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1366,helom.base_company,699300,Crédit impôt dons,Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1417,helom.base_company,699400,CARRY BACK,Regular,l10n_fr.account_type_expense,__account__.account_account_H1038,
__account__.account_account_H1050,helom.base_company,Classe 7,Comptes de produits,View,l10n_fr.account_type_view,__account__.account_account_H729,
__account__.account_account_H1051,helom.base_company,7,Ventes de produits fabriqués - Prestations de service - Marchandises,View,l10n_fr.account_type_view,__account__.account_account_H1050,
__account__.account_account_H1052,helom.base_company,701000,Ventes de produits finis,View,l10n_fr.account_type_view,__account__.account_account_H1051,
__account__.account_account_H1053,helom.base_company,701100,Produits finis (ou groupe) A,Regular,l10n_fr.account_type_income,__account__.account_account_H1052,
__account__.account_account_H1054,helom.base_company,701200,Produits finis (ou groupe) B,Regular,l10n_fr.account_type_income,__account__.account_account_H1052,
__account__.account_account_H1055,helom.base_company,702000,Ventes de produits intermédiaires,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1056,helom.base_company,703000,Ventes de produits résiduels,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1057,helom.base_company,704000,Travaux,View,l10n_fr.account_type_view,__account__.account_account_H1051,
__account__.account_account_H1058,helom.base_company,704100,Travaux de catégorie (ou activité) A,Regular,l10n_fr.account_type_income,__account__.account_account_H1057,
__account__.account_account_H1059,helom.base_company,704200,Travaux de catégorie (ou activité) B,Regular,l10n_fr.account_type_income,__account__.account_account_H1057,
__account__.account_account_H1060,helom.base_company,705000,Études,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1061,helom.base_company,706000,Prestations de services,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1398,helom.base_company,706001,"Extensions de garantie Produits Bosch (TVA 19,6%)",Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1437,helom.base_company,706010,Réparation produits vendus,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1319,helom.base_company,7070,Ventes Marchandises,View,l10n_fr.account_type_view,__account__.account_account_H1051,
__account__.account_account_H1062,helom.base_company,707000,Ventes de marchandises,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1432,helom.base_company,707001,Ventes de marchandises a 7%,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1465,helom.base_company,707002,Ventes de marchandises Descours,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1446,helom.base_company,707005,Ventes de marchandises a 2.5%,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1063,helom.base_company,707100,Ventes avec bordereaux de detaxe,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1064,helom.base_company,707110,Ventes contrat batiment,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1065,helom.base_company,707120,Ventes exo,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1422,helom.base_company,707121,"Ventes exo spéciales (associations,fiscales)",Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1066,helom.base_company,707130,Port sur vente,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1466,helom.base_company,707132,Port sur vente Descours,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1327,helom.base_company,707140,Port sur vente exo,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1409,helom.base_company,707141,Port sur vente avec bordereaux de détaxe,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1067,helom.base_company,707200,Ventes MSES Industrie,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1068,helom.base_company,707210,Ventes contrat industrie,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1069,helom.base_company,707300,Ventes Internet,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1456,helom.base_company,707600,Ventes FAE partielles,Regular,l10n_fr.account_type_income,__account__.account_account_H1319,
__account__.account_account_H1212,helom.base_company,707401,Rue du Commerce,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1211,helom.base_company,707402,AMAZON,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1213,helom.base_company,707403,Pix Mania,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1214,helom.base_company,707404,Outil Mania,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1215,helom.base_company,707500,Magasin,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1070,helom.base_company,7080,Produits des activités annexes,View,l10n_fr.account_type_view,__account__.account_account_H1051,
__account__.account_account_H1072,helom.base_company,708100,Produit annexe batiment,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1073,helom.base_company,708200,Produit Annexe Industrie,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1074,helom.base_company,708210,Produit Annexe Industrie NS,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1075,helom.base_company,708300,Locations diverses,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1076,helom.base_company,708400,Mise à disposition de personnel facturée,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1077,helom.base_company,708500,Ports et frais accessoires facturés,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1078,helom.base_company,708600,Bonis sur reprises d'emballages consignés,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1079,helom.base_company,708700,Bonifications obtenues des clients et primes sur ventes,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1080,helom.base_company,708800,Autres produits d'activités annexes (cessions d'approvisionnements...),Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1333,helom.base_company,708801,Remboursements litiges transporteurs,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1364,helom.base_company,708802,Autres produits d'activités annexes exonerés,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1464,helom.base_company,708803,Autres produits d'activités annexes (cessions d'approvisionnements...) taux tva 19.6%,Regular,l10n_fr.account_type_income,__account__.account_account_H1070,
__account__.account_account_H1071,helom.base_company,708010,Produits de TVA,Regular,l10n_fr.account_type_income,__account__.account_account_H1051,
__account__.account_account_H1081,helom.base_company,709001,"Rabais, remises et ristournes accordés par l'entreprise",View,l10n_fr.account_type_view,__account__.account_account_H1051,
__account__.account_account_H1082,helom.base_company,709100,- sur ventes de produits finis,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1083,helom.base_company,709200,- sur ventes de produits intermédiaires,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1084,helom.base_company,709400,- sur travaux,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1085,helom.base_company,709500,- sur études,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1086,helom.base_company,709600,- sur prestations de services,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1087,helom.base_company,709700,- sur ventes de marchandises,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1404,helom.base_company,709710,- sur ventes de marchandises EXO TVA,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1459,helom.base_company,709711,- avec points de fidélité,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1088,helom.base_company,709800,- sur produits des activités annexes,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1405,helom.base_company,709900,- avec points de fidélité,Regular,l10n_fr.account_type_income,__account__.account_account_H1081,
__account__.account_account_H1089,helom.base_company,71,Production stockée (ou déstockage),View,l10n_fr.account_type_view,__account__.account_account_H1050,
__account__.account_account_H1090,helom.base_company,713000,"Variation des stocks (en-cours de production, produits)",View,l10n_fr.account_type_view,__account__.account_account_H1089,
__account__.account_account_H1091,helom.base_company,713300,Variation des en-cours de production de biens,View,l10n_fr.account_type_view,__account__.account_account_H1090,
__account__.account_account_H1092,helom.base_company,713310,Produits en cours,Regular,l10n_fr.account_type_income,__account__.account_account_H1091,
__account__.account_account_H1093,helom.base_company,713350,Travaux en cours,Regular,l10n_fr.account_type_income,__account__.account_account_H1091,
__account__.account_account_H1094,helom.base_company,713400,Variation des en-cours de production de services,View,l10n_fr.account_type_view,__account__.account_account_H1090,
__account__.account_account_H1095,helom.base_company,713410,Études en cours,Regular,l10n_fr.account_type_income,__account__.account_account_H1094,
__account__.account_account_H1096,helom.base_company,713450,Prestations de services en cours,Regular,l10n_fr.account_type_income,__account__.account_account_H1094,
__account__.account_account_H1097,helom.base_company,713500,Variation des stocks de produits,View,l10n_fr.account_type_view,__account__.account_account_H1090,
__account__.account_account_H1098,helom.base_company,713510,Produits intermédiaires,Regular,l10n_fr.account_type_income,__account__.account_account_H1097,
__account__.account_account_H1099,helom.base_company,713550,Produits finis,Regular,l10n_fr.account_type_income,__account__.account_account_H1097,
__account__.account_account_H1100,helom.base_company,713580,Produits résiduels,Regular,l10n_fr.account_type_income,__account__.account_account_H1097,
__account__.account_account_H1101,helom.base_company,72,Production immobilisée,View,l10n_fr.account_type_view,__account__.account_account_H1050,
__account__.account_account_H1102,helom.base_company,721000,Immobilisations incorporelles,Regular,l10n_fr.account_type_income,__account__.account_account_H1101,
__account__.account_account_H1103,helom.base_company,722000,Immobilisations corporelles,Regular,l10n_fr.account_type_income,__account__.account_account_H1101,
__account__.account_account_H1104,helom.base_company,74,Subventions d'exploitation,View,l10n_fr.account_type_view,__account__.account_account_H1050,
__account__.account_account_H1253,helom.base_company,740000,Subventions d'exploitation,Regular,l10n_fr.account_type_income,__account__.account_account_H1104,
__account__.account_account_H1105,helom.base_company,75,Autres produits de gestion courante,View,l10n_fr.account_type_view,__account__.account_account_H1050,
__account__.account_account_H1106,helom.base_company,751000,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires",View,l10n_fr.account_type_view,__account__.account_account_H1105,
__account__.account_account_H1107,helom.base_company,751100,"Redevances pour concessions, brevets, licences, marques, procédés, logiciels",Regular,l10n_fr.account_type_income,__account__.account_account_H1106,
__account__.account_account_H1108,helom.base_company,751600,Droits d'auteur et de reproduction,Regular,l10n_fr.account_type_income,__account__.account_account_H1106,
__account__.account_account_H1109,helom.base_company,751800,Autres droits et valeurs similaires,Regular,l10n_fr.account_type_income,__account__.account_account_H1106,
__account__.account_account_H1110,helom.base_company,752000,Revenus des immeubles non affectés aux activités professionnelles,Regular,l10n_fr.account_type_income,__account__.account_account_H1105,
__account__.account_account_H1111,helom.base_company,753000,"Jetons de présence et rémunérations d'administrateurs, gérants..",Regular,l10n_fr.account_type_income,__account__.account_account_H1105,
__account__.account_account_H1112,helom.base_company,754000,Ristournes perçues des coopératives (provenant des excédents),Regular,l10n_fr.account_type_income,__account__.account_account_H1105,
__account__.account_account_H1113,helom.base_company,755000,Quotes-parts de résultats sur opérations faites en commun,View,l10n_fr.account_type_view,__account__.account_account_H1105,
__account__.account_account_H1114,helom.base_company,755100,Quote-part de perte transférée (comptabilité du gérant),Regular,l10n_fr.account_type_income,__account__.account_account_H1113,
__account__.account_account_H1115,helom.base_company,755500,Quote-part de bénéfice attribuée (comptabilité des associés non-gérants),Regular,l10n_fr.account_type_income,__account__.account_account_H1113,
__account__.account_account_H1116,helom.base_company,758000,Produits divers de gestion courante,Regular,l10n_fr.account_type_income,__account__.account_account_H1105,
__account__.account_account_H1117,helom.base_company,76,Produits financiers,View,l10n_fr.account_type_view,__account__.account_account_H1050,
__account__.account_account_H1118,helom.base_company,761000,Produits de participations,View,l10n_fr.account_type_view,__account__.account_account_H1117,
__account__.account_account_H1119,helom.base_company,761100,Revenus des titres de participation,Regular,l10n_fr.account_type_income,__account__.account_account_H1118,
__account__.account_account_H1120,helom.base_company,761600,Revenus sur autres formes de participation,Regular,l10n_fr.account_type_income,__account__.account_account_H1118,
